id,complaint,category,language
18b2b411-bf0d-45a9-876f-babafdc78e22,हमारे Jamshedpur के स्कूल में पीने का पानी नहीं है। Kripya dhyan de.,education,Hindi
f54e19d1-54e2-481a-a00c-af44b4eff445,Ranchi में कुटीर उद्योग लगाने के लिए कोई सरकारी सहायता नहीं मिल रही है।,rural_livelihoods,Hindi
a20f1e3c-919a-477e-af86-785d61a933a5,Deoghar mein parking ki suvidha nahi hone se traffic jam hota hai. Fix it asap.,urban_development,Hinglish
cccdc043-2f4d-45d6-8192-e1a6bd875b38,No ultrasound machine available in the Ramgarh district hospital.,healthcare,English
26b66ae3-f6c9-41e0-8cc6-e99bf38ef18d,Maternity ward in Ramgarh is in unhygienic conditions. Koi dhyan de.,healthcare,English
b38c4dc1-280e-417d-8f02-03258360e47b,Dhanbad ke hospital mein dawaiyan available nahi hain. Please help.,healthcare,Hinglish
089f30de-ea39-4479-be4a-8ee5a0836e85,High voltage ke karan Ranchi mein logo ke TV jal gaye. Urgent issue.,energy,Hinglish
ee51af3c-11e4-46af-ba2c-a3b5324c9b36,"Gumla में बहुत ज्यादा पेड़ काटे जा रहे हैं, कोई रोक नहीं है। Please help.",environment,Hindi
6fe7b5f7-bec0-410f-a3e5-b73f8e7c4b93,Gumla mein sound pollution limit se cross ho gaya hai. Urgent issue.,environment,Hinglish
10137367-df77-4875-8e35-43d0627bddc3,"Gumla mein drainage system block hai, sadak par pani bhara hai. Koi dhyan de.",urban_development,Hinglish
34ca9922-fcdf-4b1e-a1c2-c68725f214a9,Factories in Gumla are releasing toxic smoke at night. Please help.,environment,English
75e70fab-77cb-42eb-affd-95ff0c50f504,Ramgarh mein naya borewell khudwane ki jarurat hai. Urgent issue.,water,Hinglish
a0ec01b2-fd16-43be-9e08-3823b564c289,Maternity ward in Giridih is in unhygienic conditions. Please help.,healthcare,English
0b99451d-5d43-49c8-b2a6-5e850176e015,Blind tactile paths are broken on Giridih footpaths. Please help.,accessibility,English
0d2b31c5-9be4-4e8f-b940-53a844d5de3f,"Deoghar में सीवर लाइन का ढक्कन खुला है, खतरा है। Kripya dhyan de.",urban_development,Hindi
e714e7d0-92bc-4320-a1bc-af4fd0ad31f5,Dhanbad में मूक-बधिर बच्चों के लिए विशेष स्कूल नहीं है। Please help.,accessibility,Hindi
cdf636d9-17a7-411b-9bf0-e12a81905e33,Need modern dairy farming training programs in Deoghar. Kripya dhyan de.,rural_livelihoods,English
a1739dfb-8cbc-4f49-bb73-2fefa24e0c8d,High voltage ke karan Ranchi mein logo ke TV jal gaye. Fix it asap.,energy,Hinglish
1ab15495-8ff3-477d-ae7e-9e7bf9915b78,Jamshedpur block office mein caste certificate banane mein bahut time lag raha hai. Kripya dhyan de.,public_admin,Hinglish
6f9e6685-8f87-4826-924a-fafd6d61b580,Online portal for Palamu property tax is continuously crashing. Please help.,public_admin,English
8a086208-f7f2-4f90-ba7e-a292dc50ef7b,Grievance cell phone numbers for Ranchi municipality are always switched off. Fix it asap.,public_admin,English
209def63-0ca0-4901-b383-63af709d6698,The local pond in Giridih is completely dried up. Fix it asap.,water,English
1a56a027-efc9-4e9e-acc2-a8e17dd98317,Jamshedpur ke gaon mein artisans ko unka saman bechne ka market nahi hai. Fix it asap.,rural_livelihoods,Hinglish
5a32dccd-9bca-4b6c-b47d-4f15df88e4f6,Kisan credit card ka loan maaf nahi hua Gumla mein. Please help.,agriculture,Hinglish
8a086853-3e72-4ae6-a2a1-a1cc2b8b5872,Fasal bima yojana ka paisa Giridih ke kisano ko nahi mila. Kripya dhyan de.,agriculture,Hinglish
6ac5ee6f-74eb-4995-8352-4f6c0cce77b7,Giridih mein parking ki suvidha nahi hone se traffic jam hota hai. Kripya dhyan de.,urban_development,Hinglish
